Site.ID;Core.ID;Ecosystem;Genus;Compresion;Min.D;Max.D;DBD;OM;OC;Age;Raw.Age;POC;Center
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;45;46;1.567247965;1.732396487;NA;307.9;562;0.651919289;66.32653061
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;46;47;1.512975495;NA;NA;311.9;NA;NA;67.78425656
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;47;48;1.30276394;1.60637933;0.428429669;321.8;NA;0.428429669;69.24198251
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;48;49;1.682125676;NA;NA;326.8;NA;NA;70.69970845
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;49;50;1.591937206;3.261945052;NA;331.7;NA;1.623931234;72.1574344
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;50;51;1.178162434;NA;NA;341.8;NA;NA;73.61516035
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;51;52;1.374745699;2.073750385;NA;346.9;NA;0.868846083;75.0728863
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;52;53;1.379992698;NA;NA;352;NA;NA;76.53061224
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;53;54;1.444165468;2.809185187;NA;357.1;NA;1.336207126;77.98833819
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;54;55;1.355239274;NA;NA;367.2;NA;NA;79.44606414
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;55;56;1.450113136;2.643264478;NA;372.2;NA;1.230766269;80.90379009
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;56;57;1.207291031;NA;NA;377.2;NA;NA;82.36151603
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;57;58;1.230108254;3.001333341;1.49819345;387.2;NA;1.49819345;83.81924198
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;58;59;1.294692869;NA;NA;392.3;NA;NA;85.27696793
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;59;60;1.313279331;4.510709489;NA;397.3;NA;2.417507833;86.73469388
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;60;61;1.53737591;NA;NA;402.4;NA;NA;88.19241983
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;61;62;1.329710299;3.328278369;NA;412.6;NA;1.666085356;89.65014577
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;62;63;1.224941485;NA;NA;417.6;NA;NA;91.10787172
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;63;64;1.031529953;3.444272084;NA;422.6;NA;1.739798135;92.56559767
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;64;65;1.512510164;NA;NA;427.6;NA;NA;94.02332362
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;65;66;1.172412665;4.2601076;NA;432.6;NA;2.258252982;95.48104956
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;66;67;1.257963879;NA;NA;442.7;NA;NA;96.93877551
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;67;68;0.866984936;6.888423468;4.178797961;447.9;NA;4.178797961;98.39650146
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;68;69;0.976059391;NA;NA;453;NA;NA;99.85422741
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;69;70;0.92761157;4.839192339;NA;458.1;753;2.626255212;101.3119534
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;70;71;1.017190297;NA;NA;463.2;NA;NA;102.7696793
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;71;72;0.954739782;3.728056848;NA;468.9;NA;1.920140353;104.2274052
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;72;73;1.15950644;NA;NA;480.4;NA;NA;105.6851312
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;73;74;1.173771215;3.401992421;NA;486.2;NA;1.712929856;107.1428571
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;74;75;1.020255057;NA;NA;492;NA;NA;108.6005831
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;75;76;0.82849625;4.804889979;NA;498;NA;2.604456425;110.058309
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;76;77;1.039157089;NA;NA;504;NA;NA;111.516035
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;77;78;1.103982391;3.158671994;2.076871891;510;NA;2.076871891;112.9737609
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;78;79;1.100757172;NA;NA;516;NA;NA;114.4314869
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;79;80;1.128361412;2.944270097;NA;521.9;NA;1.422052158;115.8892128
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;80;81;0.896102836;NA;NA;534;NA;NA;117.3469388
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;81;82;1.171706647;2.439524051;NA;540;NA;1.101291381;118.8046647
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;82;83;1.115663782;NA;NA;546;NA;NA;120.2623907
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;83;84;1.26627029;1.359990228;NA;552;NA;0.415259048;121.7201166
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;84;85;1.119263405;NA;NA;557.9;NA;NA;123.1778426
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;85;86;1.084540149;32.20158547;NA;563.9;NA;20.01476681;124.6355685
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;86;87;1.137635923;NA;NA;569.9;NA;NA;126.0932945
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;87;88;1.128377458;4.344115317;2.366418136;575.8;NA;2.366418136;127.5510204
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;88;89;0.887705499;NA;NA;581.8;NA;NA;129.0087464
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;89;90;0.84118853;4.340818521;NA;587.8;NA;2.309543919;130.4664723
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;90;91;0.969849641;NA;NA;599.8;NA;NA;131.9241983
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;91;92;0.952086866;4.704764907;NA;605.7;NA;2.540828;133.3819242
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;92;93;0.910362263;NA;NA;611.6;NA;NA;134.8396501
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;93;94;0.844921869;1.767149175;NA;617.5;NA;0.674004255;136.2973761
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;94;95;0.807246173;NA;NA;623.4;NA;NA;137.755102
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;95;96;0.962254597;5.520034646;NA;629.3;NA;3.058923301;139.212828
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;96;97;0.919561893;NA;NA;635.1;NA;NA;140.6705539
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;97;98;0.807315705;NA;NA;640.9;NA;NA;142.1282799
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;98;99;0.767168946;5.209098629;3.642942115;647;NA;3.642942115;143.5860058
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;99;100;0.982338674;NA;NA;653.1;NA;NA;145.0437318
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;100;101;0.847590831;4.523668297;NA;659.1;NA;2.425743019;146.5014577
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;101;102;0.760975241;NA;NA;665.3;NA;NA;147.9591837
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;102;103;0.885715811;7.159947677;NA;671.3;NA;4.101070697;149.4169096
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;103;104;0.997753403;NA;NA;677.1;NA;NA;150.8746356
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;104;105;0.949027454;3.838085145;NA;683.1;1199;1.990062173;152.3323615
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;105;106;0.955975314;NA;NA;766;NA;NA;153.7900875
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;106;107;0.95428515;3.151245957;NA;774;NA;1.553583129;155.2478134
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;107;108;1.227498127;NA;NA;783;NA;NA;156.7055394
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;108;109;0.677793467;1.494327782;NA;792;NA;0.500629144;158.1632653
AG.I;AG.I-A;Seagrass;Posidonia oceanica;31.4;109;113.5;0.73127969;0.449975105;NA;830;NA;0;162.1720117
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;0;2.5;1.447145;0.821233064;NA;NA;NA;0.072884565;1.506024096
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;2.5;7.5;1.549575;1.131387816;NA;NA;NA;0.269984632;6.024096386
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;7.5;12.5;1.408995;1.345109448;NA;NA;NA;0.40580247;12.04819277
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;12.5;20;1.33251;2.480558456;0.647159945;NA;NA;0.647159945;19.57831325
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;20;37.5;1.284985;4.592168596;1.876219849;NA;NA;1.876219849;34.63855422
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;37.5;60;1.012725;3.580076181;1.354799274;NA;NA;1.354799274;58.73493976
AG.I;AG.I-B;Seagrass;Posidonia oceanica;17;60;70;1.057565;4.726823929;3.530037583;NA;NA;3.530037583;78.31325301
AG.I;AG.I-C;Seagrass;Posidonia oceanica;12.87;0;2.5;1.117485;5.014579091;1.693801905;NA;NA;1.693801905;1.434637897
AG.I;AG.I-C;Seagrass;Posidonia oceanica;12.87;2.5;7.5;1.135215;2.474957721;0.77417222;NA;NA;0.77417222;5.73855159
AG.I;AG.I-C;Seagrass;Posidonia oceanica;12.87;7.5;12.5;1.217415;1.653415251;NA;NA;NA;0.601727549;11.47710318
AG.I;AG.I-C;Seagrass;Posidonia oceanica;12.87;12.5;20;1.34815;1.243997551;NA;NA;NA;0.341546928;18.65029267
AG.I;AG.I-C;Seagrass;Posidonia oceanica;12.87;20;25;1.366775;0.898182194;NA;NA;NA;0.121784924;25.82348215
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;0;2;0.777917003;2.904665589;1.592772437;14;6;1.592772437;1.127777151
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;2;4;0.879177121;NA;NA;29;13;NA;3.383331454
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;4;6;0.945874441;5.686272417;NA;40;20;3.525333249;5.638885756
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;6;8;0.856445476;NA;NA;57;29;NA;7.894440059
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;8;10;1.024718483;3.917445943;1.8078132;71;39;1.8078132;10.14999436
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;10;12;1.147389136;NA;NA;76;48;NA;12.40554866
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;12;14;1.013630789;4.333958704;NA;87;59;2.599489753;14.66110297
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;14;16;1.011790863;NA;NA;103;74;NA;16.91665727
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;16;18;1.076485124;4.181046659;NA;162;94;2.494800566;19.17221157
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;18;20;1.063549481;NA;NA;216;125;NA;21.42776587
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;20;22;0.938576246;3.868584688;1.75126121;305;155;1.75126121;23.68332018
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;22;24;0.991129134;NA;NA;367;NA;NA;25.93887448
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;24;26;1.12844699;2.51393555;NA;461;NA;1.353435244;28.19442878
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;26;28;1.198262557;NA;NA;525;NA;NA;30.44998308
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;28;30;1.125973252;2.689229232;1.460107528;619;NA;1.460107528;32.70553739
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;30;32;1.18343885;NA;NA;682;NA;NA;34.96109169
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;32;34;1.182797016;3.180320063;NA;777;NA;1.809666488;37.21664599
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;34;36;1.120766368;NA;NA;841;NA;NA;39.47220029
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;36;38;1.091712652;3.65458854;NA;905;NA;2.134368057;41.7277546
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;38;40;1.058117955;NA;NA;970;NA;NA;43.9833089
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;40;42;0.952934622;5.266057506;4.193704604;1067;NA;4.193704604;46.2388632
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;42;44;0.971074475;NA;NA;1134;NA;NA;48.4944175
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;44;46;0.901494247;4.782181117;NA;1201;NA;2.906359233;50.74997181
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;46;48;0.935439279;NA;NA;1296;NA;NA;53.00552611
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;48;50;0.970159861;3.681386441;NA;1392;NA;2.152714881;55.26108041
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;50;52;0.950391353;NA;NA;1456;NA;NA;57.51663471
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;52;54;1.171235968;4.106625198;2.575976041;1521;NA;2.575976041;59.77218902
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;54;56;0.973454612;NA;NA;1585;NA;NA;62.02774332
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;56;58;1.125267234;3.526473222;NA;1649;NA;2.046655618;64.28329762
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;58;60;1.083408915;NA;NA;1715;NA;NA;66.53885192
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;60;62;1.055523873;3.745260735;2.844475455;1781;NA;2.844475455;68.79440623
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;62;64;1.050932081;NA;NA;1879;NA;NA;71.04996053
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;64;66;1.092544362;2.586962832;NA;1943;NA;1.403432396;73.30551483
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;66;68;0.983560834;NA;NA;2008;NA;NA;75.56106913
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;68;70;1.009287707;2.291064985;NA;2072;NA;1.200849893;77.81662344
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;70;72;1.719287904;NA;NA;2136;NA;NA;80.07217774
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;72;74;1.362569561;1.931640635;0.447571019;2200;NA;0.447571019;82.32773204
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;74;76;1.175228715;NA;NA;2264;NA;NA;84.58328634
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;76;78;1.065483008;2.866695512;NA;2329;NA;1.594947634;86.83884065
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;78;80;1.109903316;NA;NA;2392;NA;NA;89.09439495
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;80;82;1.30425888;3.25939364;2.538347063;2454;NA;2.538347063;91.34994925
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;82;84;0.998060949;NA;NA;2522;2775;NA;93.60550355
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;84;86;1.207232197;3.287791734;NA;2595;NA;1.88324553;95.86105785
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;86;88;1.418018728;NA;NA;2667;NA;NA;98.11661216
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;88;90;1.137213382;2.58795246;NA;2740;NA;1.404109932;100.3721665
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;90;92;1.203033528;NA;NA;2849;NA;NA;102.6277208
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;92;94;1.239032431;1.835082653;0.777381197;2922;NA;0.777381197;104.8832751
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;94;96;1.170650294;NA;NA;2996;NA;NA;107.1388294
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;96;98;1.408618524;2.702774961;NA;3068;NA;1.482721621;109.3943837
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;98;100;1.295225057;NA;NA;3140;NA;NA;111.649938
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;100;102;1.143273371;2.289725771;1.000458323;3211;NA;1.000458323;113.9054923
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;102;104;1.157476637;NA;NA;3284;NA;NA;116.1610466
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;104;106;1.269840495;2.337360508;NA;3356;NA;1.232545503;118.4166009
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;106;108;1.191742586;NA;NA;3429;NA;NA;120.6721552
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;108;110;1.162865374;2.209406827;NA;3502;NA;1.144943727;122.9277095
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;110;112;1.190234275;NA;NA;3576;3618;NA;125.1832638
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;112;114;1.214621318;NA;3.045988481;3657;NA;3.045988481;127.4388181
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;114;116;1.149100695;NA;NA;3738;NA;NA;129.6943724
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;116;118;1.23441657;2.628014912;NA;3810;NA;1.431538153;131.9499267
AG.D;AG.D-A;Seagrass;Posidonia oceanica;11.33;118;120;1.184155566;NA;NA;3873;3951;NA;134.205481
AG.D;AG.D-B;Seagrass;Posidonia oceanica;1.24;0;2.5;1.12081;0.60457583;0.133857922;NA;NA;0.133857922;1.265694613
AG.D;AG.D-B;Seagrass;Posidonia oceanica;1.24;2.5;7.5;1.08845;0.559153005;0.254554756;NA;NA;0.254554756;5.062778453
AG.D;AG.D-B;Seagrass;Posidonia oceanica;1.24;7.5;15;1.09442;0.784571973;0.262318531;NA;NA;0.262318531;11.39125152
AG.D;AG.D-B;Seagrass;Posidonia oceanica;1.24;15;20;0.8928;0.828719474;0.431001194;NA;NA;0.431001194;17.71972458
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;0;2.5;0.95468;3.887725281;1.93714518;NA;NA;1.93714518;1.322051824
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;2.5;7.5;1.122145;2.212771199;1.23124752;NA;NA;1.23124752;5.288207298
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;7.5;12.5;0.9097;3.767385663;1.243720997;NA;NA;1.243720997;10.5764146
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;12.5;20;1.070215;2.652942311;1.158642203;NA;NA;1.158642203;17.18667372
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;20;37.5;1.055215;2.402719812;1.748920254;NA;NA;1.748920254;30.40719196
AG.D;AG.D-C;Seagrass;Posidonia oceanica;5.45;37.5;50;0.980585;3.529659581;1.94145176;NA;NA;1.94145176;46.27181386
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;0;2;NA;NA;NA;NA;NA;NA;1.008674602
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;2;4;NA;NA;NA;NA;NA;NA;3.026023805
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;4;6;0.74282028;NA;NA;NA;NA;NA;5.043373008
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;6;8;0.933297647;2.603059682;NA;NA;NA;1.627104516;7.060722211
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;8;10;1.453527507;NA;NA;NA;NA;NA;9.078071414
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;10;12;0.863912807;3.442836005;4.495461819;NA;NA;4.495461819;11.09542062
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;12;14;0.894196635;NA;NA;NA;NA;NA;13.11276982
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;14;16;1.174354143;2.510152361;NA;NA;NA;1.589031367;15.13011902
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;16;18;1.206707884;NA;NA;NA;NA;NA;17.14746823
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;18;20;1.005212381;2.346581395;NA;NA;NA;1.522000462;19.16481743
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;20;22;0.92157082;NA;NA;NA;NA;NA;21.18216663
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;22;24;0.925734713;4.944847836;NA;NA;NA;2.586762465;23.19951584
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;24;26;0.749452556;NA;NA;NA;NA;NA;25.21686504
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;26;28;0.912467486;3.594385586;NA;NA;NA;2.033346977;27.23421424
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;28;30;1.040408908;NA;NA;NA;NA;NA;29.25156345
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;30;32;0.936410538;NA;NA;NA;NA;NA;31.26891265
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;32;34;1.011978372;3.571786662;NA;NA;NA;2.024086004;33.28626185
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;34;36;1.027652473;NA;NA;NA;NA;NA;35.30361106
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;36;38;1.025764414;3.598403961;NA;NA;NA;2.034993696;37.32096026
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;38;40;0.918003298;NA;NA;NA;NA;NA;39.33830946
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;40;42;1.245905171;2.319273658;NA;NA;NA;1.510809831;41.35565866
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;42;44;1.219015035;NA;NA;NA;NA;NA;43.37300787
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;44;46;1.258749858;3.133780596;2.105651851;NA;NA;2.105651851;45.39035707
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;46;48;1.207248094;NA;NA;NA;NA;NA;47.40770627
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;48;50;1.215923539;2.20822461;NA;NA;NA;1.465302256;49.42505548
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;50;52;1.240987124;NA;NA;NA;NA;NA;51.44240468
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;52;54;0.986984318;3.415031244;1.370152386;NA;NA;1.370152386;53.45975388
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;54;56;1.141195437;NA;NA;NA;NA;NA;55.47710309
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;56;58;1.13445084;3.132435698;NA;NA;NA;1.844041262;57.49445229
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;58;60;1.067895413;NA;NA;NA;NA;NA;59.51180149
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;60;62;1.084216696;2.730326846;NA;NA;NA;1.679258228;61.5291507
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;62;64;1.411861837;NA;NA;NA;NA;NA;63.5464999
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;64;66;1.302359748;14.38352776;NA;NA;NA;6.454705945;65.5638491
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;66;68;1.111195084;NA;NA;NA;NA;NA;67.58119831
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;68;70;1.193087649;2.018519306;NA;NA;NA;1.387561576;69.59854751
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;70;72;1.096678957;NA;NA;NA;NA;NA;71.61589671
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;72;74;1.141045676;2.746283673;0.78250809;NA;NA;0.78250809;73.63324591
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;74;76;1.155315767;NA;NA;NA;NA;NA;75.65059512
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;76;78;1.112449333;3.096558613;NA;NA;NA;1.829338937;77.66794432
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;78;80;1.034910537;NA;NA;NA;NA;NA;79.68529352
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;80;82;1.071048419;3.260185748;NA;NA;NA;1.896392859;81.70264273
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;82;84;1.045343;NA;NA;NA;NA;NA;83.71999193
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;84;86;1.156366769;2.254864945;1.028056302;NA;NA;1.028056302;85.73734113
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;86;88;1.236692191;NA;NA;NA;NA;NA;87.75469034
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;88;90;1.352620634;3.201909019;NA;NA;NA;1.872511226;89.77203954
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;90;92;1.106164717;NA;NA;NA;NA;NA;91.78938874
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;92;94;1.141468216;3.134901487;1.062915813;NA;NA;1.062915813;93.80673795
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;94;96;1.161619103;NA;NA;NA;NA;NA;95.82408715
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;96;98;0.827692021;3.841490817;NA;NA;NA;2.13460998;97.84143635
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;98;100;0.771577081;NA;NA;NA;NA;NA;99.85878556
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;100;102;0.615788123;5.28417679;NA;NA;NA;2.72581848;101.8761348
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;102;104;0.636850948;NA;NA;NA;NA;NA;103.893484
AL.S;AL.S-A;Seagrass;Posidonia oceanica;0.86;104;106;0.184567153;7.391836139;3.881477469;NA;NA;3.881477469;105.9108332
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;0;2;0.274693903;34.65091405;14.73799518;NA;NA;14.73799518;1
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;2;4;0.215923378;NA;NA;NA;NA;NA;3
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;4;6;0.312615547;19.219766;NA;NA;NA;8.436582258;5
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;6;8;0.365406326;NA;NA;NA;NA;NA;7
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;8;10;0.636334807;7.686472082;NA;NA;NA;3.710272078;9
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;10;12;1.325003087;NA;NA;NA;NA;NA;11
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;12;14;1.350467819;2.392848859;NA;NA;NA;1.540960734;13
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;14;16;1.432702695;NA;NA;NA;NA;NA;15
AL.S;AL.S-B;Seagrass;Posidonia oceanica;0;16;18;0.894710102;9.028724797;3.936804467;NA;NA;3.936804467;17
