Site ID;Core ID;Ecosystem;Genus;Min.D;Max.D;DBD;OM;OC;Age
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;22;24;0.942664362;4.897600331;;228
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;24;26;0.891791356;6.179429275;;259
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;26;28;0.847478028;6.348081401;;280
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;28;30;0.93452105;17.85225371;;310
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;30;32;0.845786073;4.161204048;;331
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;32;34;0.876201135;5.169570147;;351
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;34;36;0.800026493;;;372
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;36;38;0.859417935;6.312828793;;402
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;38;40;0.902388126;;;422
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;40;42;0.872232617;5.015927593;;441
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;42;44;0.890991296;;;461
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;44;46;0.902782268;2.851334445;;481
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;46;48;0.934867727;;;501
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;48;50;0.988879307;5.246353341;;531
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;50;52;0.98097942;3.432596525;;552
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;52;54;1.087677734;5.18446701;;572
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;54;56;1.010858994;;;592
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;56;58;1.050540178;4.395101875;;612
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;58;60;0.936353566;;;633
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;60;62;1.116064237;5.285729048;;653
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;62;64;1.19437849;;;673
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;64;66;1.103936388;2.281711283;;694
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;66;68;1.055452504;;;715
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;68;70;1.05949488;5.026839914;;735
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;70;72;1.047225419;3.899282141;;754
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;72;74;1.013270247;4.989785495;;775
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;74;76;1.079347131;;;805
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;76;78;0.802825575;5.714285714;;825
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;78;80;1.126217932;;;845
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;80;82;1.033939117;5.018891045;;865
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;82;84;0.913180921;;;886
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;84;86;1.032846297;3.540946962;;906
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;86;88;1.293357892;;;926
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;88;90;1.033634311;2.934867905;;946
TOR.L;TOR.L-B;Salt Marsh;Spartina maritima;90;92;0.977148989;;;966
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;0;2.5;0.48311;8.05178728;;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;2.5;7.5;0.58924;7.149022595;1.873744445;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;7.5;12.5;0.391645;6.728562487;1.739006639;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;12.5;20;0.59283;;1.481853076;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;20;37.5;0.863415;7.701161452;1.492285658;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;37.5;65;1.00189;6.026309392;1.605242569;
TOR.L;TOR.L-C;Salt Marsh;Spartina maritima;65;80;1.119205;;1.180245673;
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;0;2;0.932654604;6.98277651;1.94379487;75
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;2;4;0.85563396;4.17193426;;146
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;4;6;0.731196335;8.12225246;;200
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;6;8;0.731693822;7.498825862;;272
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;8;10;0.816243684;6.601441813;;326
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;10;12;0.834787944;5.30968876;0.736814098;380
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;12;14;0.918087619;6.490893143;;433
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;14;16;0.853459605;4.019735134;;487
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;16;18;0.892084822;4.600787025;;540
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;18;20;0.905264674;3.204672232;;595
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;20;22;0.92047018;4.632036929;0.655477625;632
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;22;24;0.986667281;5.715905577;;685
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;24;26;0.949524256;6.326394927;;739
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;26;28;1.000134504;6.113763753;;774
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;28;30;0.927865858;6.123274511;;828
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;30;32;0.907858872;;0.559152896;863
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;32;34;0.80783852;6.143256392;;917
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;34;36;1.060623391;;;954
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;36;38;0.9936633;4.840461292;;990
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;38;40;0.997666391;;;1044
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;40;42;1.057476669;3.435639029;0.593538442;1080
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;42;44;0.990493656;;;1116
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;44;46;1.038071543;4.867100419;;1152
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;46;48;1.075874305;;;1207
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;48;50;1.036192763;6.01863385;;1243
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;50;52;1.053092566;;0.606578387;1279
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;52;54;1.097880992;5.474694857;;1315
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;54;56;1.015771108;;;1351
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;56;58;0.958779865;6.091109856;;1387
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;58;60;1.136400588;;;1423
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;60;62;1.040880707;6.163758117;1.258276704;1476
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;62;64;1.14083277;;;1511
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;64;66;1.017753402;4.878180541;;1540
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;66;68;1.146614251;;;1563
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;68;70;1.14303772;3.573072497;;1586
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;70;72;1.173792696;;0.986935753;1604
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;72;74;1.182018852;4.638351788;;1621
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;74;76;1.097987967;;;1639
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;76;78;1.189186646;2.263706276;;1656
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;78;80;1.102156558;;;1674
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;80;82;1.200768243;4.635972598;0.835187464;1691
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;82;84;1.030877288;;;1709
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;84;86;1.10728047;2.28660924;;1727
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;86;88;1.152932886;;;1744
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;88;90;1.098821104;4.74877451;;1762
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;90;92;1.159494243;;0.697357648;1780
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;92;94;1.132391783;2.894376845;;1797
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;94;96;1.223257914;;;1815
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;96;98;1.018613179;5.239395212;;1832
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;98;100;0.920104803;;;1849
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;100;102;1.053746403;5.337064097;1.082301358;1868
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;102;104;0.950486819;;;1886
TOR.LC;TOR.LC-A;Salt Marsh;Unvegetated Salt Marsh;104;106;1.084930635;2.959315885;0.841532489;1913
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;0;2.5;0.344115;;0.845328367;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;2.5;7.5;0.704945;7.303733526;;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;7.5;12.5;1.06363;7.175328531;0.833180651;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;12.5;20;0.660085;6.027039114;0.705306871;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;20;37.5;1.019565;3.38253169;0.350204216;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;37.5;60;1.085405;6.837104854;;
TOR.LC;TOR.LC-B;Salt Marsh;Unvegetated Salt Marsh;60;80;1.144465;5.176771932;;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;0;2.5;0.57987;7.713770135;1.42985642;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;2.5;7.5;0.73886;8.331973677;1.576264016;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;7.5;12.5;0.710095;7.945249425;1.924033077;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;12.5;20;0.68037;8.182976014;2.204794643;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;20;37.5;0.83083;7.082630691;0.978834491;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;37.5;65;0.937065;5.972935138;1.256781651;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;65;87.5;1.032515;5.520039733;1.272038931;
TOR.LC;TOR.LC-C;Salt Marsh;Unvegetated Salt Marsh;87.5;95;0.96627;4.846199692;0.521764608;
TOR.M;TOR.M-A;Salt Marsh;Salicornia;0;2;0.303262264;33.60649044;;9
TOR.M;TOR.M-A;Salt Marsh;Salicornia;2;4;0.613724847;13.13623138;;18
TOR.M;TOR.M-A;Salt Marsh;Salicornia;4;6;0.553214317;13.78876359;;29
TOR.M;TOR.M-A;Salt Marsh;Salicornia;6;8;0.643993545;13.74969295;;40
TOR.M;TOR.M-A;Salt Marsh;Salicornia;8;10;0.650335968;10.94724901;;51
TOR.M;TOR.M-A;Salt Marsh;Salicornia;10;12;0.600336967;9.026562749;;65
TOR.M;TOR.M-A;Salt Marsh;Salicornia;12;14;0.588082189;12.94234489;;80
TOR.M;TOR.M-A;Salt Marsh;Salicornia;14;16;0.646701538;8.625155408;;97
TOR.M;TOR.M-A;Salt Marsh;Salicornia;16;18;0.728511178;10.22110759;;127
TOR.M;TOR.M-A;Salt Marsh;Salicornia;18;20;1.00254863;7.924330005;;155
TOR.M;TOR.M-A;Salt Marsh;Salicornia;20;22;0.982530287;8.177777778;;183
TOR.M;TOR.M-A;Salt Marsh;Salicornia;22;24;1.074727209;8.721433806;;211
TOR.M;TOR.M-A;Salt Marsh;Salicornia;24;26;1.007752927;9.274460817;;239
TOR.M;TOR.M-A;Salt Marsh;Salicornia;26;28;1.116503396;6.7280046;;266
TOR.M;TOR.M-A;Salt Marsh;Salicornia;28;30;1.088493931;8.262233375;;287
TOR.M;TOR.M-A;Salt Marsh;Salicornia;30;32;1.148734849;;;315
TOR.M;TOR.M-A;Salt Marsh;Salicornia;32;34;1.070716046;8.692291838;;336
TOR.M;TOR.M-A;Salt Marsh;Salicornia;34;36;1.071200862;;;363
TOR.M;TOR.M-A;Salt Marsh;Salicornia;36;38;1.08030103;4.967766401;;383
TOR.M;TOR.M-A;Salt Marsh;Salicornia;38;40;1.083558311;;;404
TOR.M;TOR.M-A;Salt Marsh;Salicornia;40;42;1.036802974;7.926381754;;424
TOR.M;TOR.M-A;Salt Marsh;Salicornia;42;44;1.173938955;;;444
TOR.M;TOR.M-A;Salt Marsh;Salicornia;44;46;1.126135004;6.539595619;;464
TOR.M;TOR.M-A;Salt Marsh;Salicornia;46;48;1.060617206;;;478
TOR.M;TOR.M-A;Salt Marsh;Salicornia;48;50;1.16860715;8.287645712;;499
TOR.M;TOR.M-A;Salt Marsh;Salicornia;50;52;1.125592938;;;520
TOR.M;TOR.M-A;Salt Marsh;Salicornia;52;54;1.013502611;6.451612903;;540
TOR.M;TOR.M-A;Salt Marsh;Salicornia;54;56;1.09973744;;;554
TOR.M;TOR.M-A;Salt Marsh;Salicornia;56;58;1.018769793;7.712204392;;574
TOR.M;TOR.M-A;Salt Marsh;Salicornia;58;60;1.053419157;;;588
TOR.M;TOR.M-A;Salt Marsh;Salicornia;60;62;1.213920612;4.156659893;;608
TOR.M;TOR.M-A;Salt Marsh;Salicornia;62;64;1.00250447;;;622
TOR.M;TOR.M-A;Salt Marsh;Salicornia;64;66;1.072622446;8.179812466;;643
TOR.M;TOR.M-A;Salt Marsh;Salicornia;66;68;0.85834665;;;656
TOR.M;TOR.M-A;Salt Marsh;Salicornia;68;70;0.934966241;8.621067631;;670
TOR.M;TOR.M-A;Salt Marsh;Salicornia;70;72;1.091130951;;;691
TOR.M;TOR.M-A;Salt Marsh;Salicornia;72;74;0.928960132;6.804922032;;708
TOR.M;TOR.M-A;Salt Marsh;Salicornia;74;76;0.930582188;;;729
TOR.M;TOR.M-A;Salt Marsh;Salicornia;76;78;0.923610208;5.301773638;;764
TOR.M;TOR.M-A;Salt Marsh;Salicornia;78;80;0.841373099;;;791
TOR.M;TOR.M-A;Salt Marsh;Salicornia;80;82;0.850969371;8.933987431;;818
TOR.M;TOR.M-A;Salt Marsh;Salicornia;82;84;0.895191818;;;846
TOR.M;TOR.M-A;Salt Marsh;Salicornia;84;86;0.861094241;9.329888221;;874
TOR.M;TOR.M-A;Salt Marsh;Salicornia;86;88;0.805831304;;;915
TOR.M;TOR.M-A;Salt Marsh;Salicornia;88;90;0.909497957;7.950330592;;942
TOR.M;TOR.M-A;Salt Marsh;Salicornia;90;92;0.997447941;;;969
TOR.M;TOR.M-A;Salt Marsh;Salicornia;92;94;0.963262899;8.220908204;;996
TOR.M;TOR.M-A;Salt Marsh;Salicornia;94;96;1.049041103;;;1023
TOR.M;TOR.M-A;Salt Marsh;Salicornia;96;98;1.096089026;2.926987327;;1050
TOR.M;TOR.M-A;Salt Marsh;Salicornia;98;100;1.064243507;;;1078
TOR.M;TOR.M-A;Salt Marsh;Salicornia;100;102;1.07012404;7.332985386;;1119
TOR.M;TOR.M-A;Salt Marsh;Salicornia;102;104;1.208649477;;;1147
TOR.M;TOR.M-A;Salt Marsh;Salicornia;104;106;1.009422071;7.12594074;;1174
TOR.M;TOR.M-A;Salt Marsh;Salicornia;106;108.4;0.786846898;;;1201
TOR.M;TOR.M-B;Salt Marsh;Salicornia;0;2.5;0.640525;10.41555957;3.42215849;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;2.5;7.5;0.815925;11.26288934;;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;7.5;12.5;0.7504;11.01604278;5.522158147;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;12.5;20;0.758465;8.940343231;2.956843898;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;20;37.5;0.92411;3.958794024;2.32908473;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;37.5;65;1.03803;8.586733038;1.384295463;
TOR.M;TOR.M-B;Salt Marsh;Salicornia;65;80;0.54936;7.315591873;1.684010933;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;0;2.5;0.606425;12.55190035;5.94110019;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;2.5;75;0.632075;13.11627907;4.828918292;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;75;12.5;0.727515;10.23834425;7.910423715;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;12.5;20;0.66511;6.801589006;3.820868777;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;20;37.5;0.83601;5.191923674;1.901146818;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;37.5;65;0.94096;7.112034521;1.813473916;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;65;90;1.09584;7.624006424;;
TOR.M;TOR.M-C;Salt Marsh;Salicornia;90;100;0.909755;;2.602397635;
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;0;2;1.144622775;3.881122299;0.820446949;68
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;2;4;0.957060481;5.213316893;;122
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;4;6;1.295074379;3.67386237;;174
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;6;8;1.390294165;3.20876734;;226
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;8;10;1.082742042;6.462273744;;279
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;10;12;0.982519269;8.91350484;0.821339001;322
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;12;14;0.895768401;8.154376013;;365
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;14;16;0.926321294;7.609251868;;396
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;16;18;0.950126172;6.705225981;;439
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;18;20;0.992910652;6.558301713;;470
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;20;22;0.964156802;6.092480733;0.860182136;513
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;22;24;0.957366045;4.722236418;;546
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;24;26;0.907455864;6.530847387;;579
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;26;28;0.984214386;5.566329472;;601
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;28;30;0.892901044;4.354763988;;633
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;30;32;0.939265953;3.096221023;0.580870278;665
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;32;34;0.925704879;6.275324675;;686
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;34;36;0.966029119;;;718
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;36;38;0.940996411;5.564259362;;739
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;38;40;0.988834053;;;770
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;40;42;1.078347709;5.044648034;1.587427994;792
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;42;44;1.22316983;;;813
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;44;46;1.217620643;2.775877236;;845
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;46;48;1.20247989;;;866
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;48;50;1.24010133;2.438528754;;887
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;50;52;1.354356593;;0.609264375;907
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;52;54;1.175506976;3.399949406;;938
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;54;56;1.249576836;;;959
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;56;58;1.371431472;2.557494052;;980
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;58;60;1.16386657;;;1001
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;60;62;1.183965317;2.964367701;2.00415189;1021
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;62;64;1.285583507;;;1042
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;64;66;1.279402356;2.720110984;;1062
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;66;68;1.40824977;;;1083
TOR.H;TOR.H-A;Salt Marsh;Mixed Salt Marsh;68;70;1.564889125;2.388927199;1.094753965;1104
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;0;2.5;0.640525;2.750687672;1.146072063;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;2.5;7.5;0.815925;7.929085303;2.991884592;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;7.5;12.5;0.7504;7.163308866;1.634200181;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;12.5;20;0.758465;5.430963208;;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;20;37.5;0.92411;6.946935331;2.496414689;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;37.5;65;1.03803;2.348943714;1.129129234;
TOR.H;TOR.H-B;Salt Marsh;Mixed Salt Marsh;65;80;0.54936;2.405498282;0.640385138;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;0;1;0.606425;13.70350655;1.560360754;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;2.5;5;0.632075;13.30844949;;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;10;15;0.727515;7.348638695;0.437788532;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;20;25;0.66511;5.449165503;0.629707431;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;35;45;0.83601;5.44985926;;
TOR.H;TOR.H-C;Salt Marsh;Mixed Salt Marsh;62.5;80;0.94096;0.68103338;;
SM05;SM05;Seagrass;Posidonia oceanica;0;1;0.760214029;9.306260575;3.9031991;2.2
SM05;SM05;Seagrass;Posidonia oceanica;1;2;0.613468407;5.292116847;2.4358153;3.6
SM05;SM05;Seagrass;Posidonia oceanica;2;3;0.721158077;7.105943152;2.8348305;6.1
SM05;SM05;Seagrass;Posidonia oceanica;3;4;0.591279888;6.943218594;3.2378907;8.74
SM05;SM05;Seagrass;Posidonia oceanica;4;5;0.704659587;13.79552523;6.0802278;11.32
SM05;SM05;Seagrass;Posidonia oceanica;5;6;0.729893183;10.27133695;4.032785;13.875
SM05;SM05;Seagrass;Posidonia oceanica;6;7;0.712984179;8.142717498;3.4128236;16.5
SM05;SM05;Seagrass;Posidonia oceanica;7;8;0.820679045;7.169005491;2.6992569;19.425
SM05;SM05;Seagrass;Posidonia oceanica;8;9;0.837707565;8.422619048;3.9116181;22.825
SM05;SM05;Seagrass;Posidonia oceanica;9;10;0.893038563;5.400241352;2.7068213;26.2
SM05;SM05;Seagrass;Posidonia oceanica;10;11;0.953119047;5.757693052;2.6475516;30.175
SM05;SM05;Seagrass;Posidonia oceanica;11;12;0.934874575;6.359300477;2.3237749;34.5
SM05;SM05;Seagrass;Posidonia oceanica;12;13;0.922824182;8.872598584;4.6634262;38.33333333
SM05;SM05;Seagrass;Posidonia oceanica;13;14;0.904387445;5.611008819;2.7275601;42.66666667
SM05;SM05;Seagrass;Posidonia oceanica;14;15;1.081038203;5.489285337;2.8838241;47.63333333
SM05;SM05;Seagrass;Posidonia oceanica;15;16;1.039612704;6.713561601;4.3271529;52.25
SM05;SM05;Seagrass;Posidonia oceanica;16;17;0.885067324;6.087219867;2.7389203;57.73333333
SM05;SM05;Seagrass;Posidonia oceanica;17;18;1.132025031;4.718473709;2.2722762;67.06666667
SM05;SM05;Seagrass;Posidonia oceanica;18;19;1.301380079;3.674832962;2.012599;74.05
SM05;SM05;Seagrass;Posidonia oceanica;19;20;1.136462735;4.469381832;2.1474267;80.1
SM05;SM05;Seagrass;Posidonia oceanica;20;21;1.162688838;;;85.55
SM05;SM05;Seagrass;Posidonia oceanica;21;22;0.767322669;4.715590922;2.2095763;88.4
SM05;SM05;Seagrass;Posidonia oceanica;22;23;1.140448355;;;92.56666667
SM05;SM05;Seagrass;Posidonia oceanica;23;24;1.611063225;2.618153817;1.2050332;96.75
SM05;SM05;Seagrass;Posidonia oceanica;24;25;1.499704916;;;99.5
SM05;SM05;Seagrass;Posidonia oceanica;25;26;1.296781287;2.616769837;1.3717506;102.3
SM05;SM05;Seagrass;Posidonia oceanica;26;27;1.312219716;;;106.5
SM05;SM05;Seagrass;Posidonia oceanica;27;28;1.545188783;3.598945661;1.727689;110.7
SM05;SM05;Seagrass;Posidonia oceanica;28;29;1.206411135;;;113.5
SM05;SM05;Seagrass;Posidonia oceanica;29;30;1.524808602;3.011047023;1.7461939;116.3
SM05;SM05;Seagrass;Posidonia oceanica;30;31;1.372243041;;;119.05
SM05;SM05;Seagrass;Posidonia oceanica;31;32;1.185126784;2.367541766;1.6257191;121.8
SM05;SM05;Seagrass;Posidonia oceanica;32;33;1.327845215;;;124.6
SM05;SM05;Seagrass;Posidonia oceanica;33;34;1.393158449;2.968260188;1.8607938;127.4
SM05;SM05;Seagrass;Posidonia oceanica;34;35;1.347648599;;;130.2
SM05;SM05;Seagrass;Posidonia oceanica;35;36;1.156120621;3.68512642;2.3724104;134.4
SM05;SM05;Seagrass;Posidonia oceanica;36;37;1.251588417;;;138.6
SM05;SM05;Seagrass;Posidonia oceanica;37;38;1.188067932;4.794725802;2.6312748;141.4
SM05;SM05;Seagrass;Posidonia oceanica;38;39;1.087273852;;;144.25
SM05;SM05;Seagrass;Posidonia oceanica;39;40;1.042574637;6.135442794;3.9450159;147.1
SM05;SM05;Seagrass;Posidonia oceanica;40;41;1.297316514;;;149.9
SM05;SM05;Seagrass;Posidonia oceanica;41;42;0.829450525;9.621958576;3.9497433;152.75
SM05;SM05;Seagrass;Posidonia oceanica;42;43;0.522620189;;;155.6
SM05;SM05;Seagrass;Posidonia oceanica;43;44;0.661794692;7.619125061;3.7464415;158.4
SM05;SM05;Seagrass;Posidonia oceanica;44;45;1.071887387;;;161.25
SM05;SM05;Seagrass;Posidonia oceanica;45;46;1.107503339;4.984486037;3.5734481;164.15
